region,artist_name,title,permalink,machine_clusters
Europe,Charles Avery,"Untitled (Waiters dancing with Itinerants, Onomatopoeia)",https://kadist.org/work/untitled-waiters-dancing-with-itinerants-onomatopoeia/,"War,Language,Technology"
Americas,LaToya Ruby Frazier,Campaign for Braddock Hospital,https://kadist.org/work/campaign-for-braddock-hospital/,"Urbanization,Economy,Environmental"
Europe,Goshka Macuga,Anti-Collage (Anda Rottenberg),https://kadist.org/work/anti-collage-anda-rottenberg/,"Politics,Economy,Land"
Americas,Tony Oursler,Absentia,https://kadist.org/work/absentia/,"Technology,Fantasy,Arts"
Unspecified,Claudia Joskowicz,Drawn and Quartered,https://kadist.org/work/drawn-and-quartered/,"Mass media,Arts,Violence"
Unspecified,Claudia Joskowicz,Vallegrande 1967,https://kadist.org/work/vallegrande-1967/,"Geopolitics,Mass media,Arts"
Unspecified,Nicolás Paris,Metaphors of the presence or conversations at the speed of light,https://kadist.org/work/metaphors-of-the-presence-or-conversations-at-the-speed-of-light/,"Physics,Design,Arts"
Unspecified,Erick Beltran,The Individual Is a Mirage,https://kadist.org/work/the-individual-is-a-mirage/,"Fantasy,Identity,Spirituality"
Americas,Pablo Rasgado,Avenida Corona del Rosal,https://kadist.org/work/avenida-corona-del-rosal/,"Environmental,Urbanization,Inequality"
Asia,Adrian Wong,Untitled (Grate I/II: Shan Mei Playground/ Grand Fortune Mansion),https://kadist.org/work/untitled-grate-iii-shan-mei-playground-grand-fortune-mansion/,"Time,History,Language"
Asia,Sriwhana Spong,Beach Study,https://kadist.org/work/beach-study/,"Arts,Time,Mind"
Asia,Takahiro Iwasaki,Tectonic Model,https://kadist.org/work/tectonic-model/,"Arts,Mass media,Technology"
Asia,Takahiro Iwasaki,Edinburgh Castle on the Bin Bag,https://kadist.org/work/edinburgh-castle-on-the-bin-bag/,"Time,Body,Mass media"
Americas,Juan Capistran,White Minority,https://kadist.org/work/white-minority/,"Culture,Identity"
Americas,Juan Capistran,The Breaks,https://kadist.org/work/the-breaks/,"Culture,Familial,Environmental"
Americas,Jedediah Caesar,JCA-25-SC,https://kadist.org/work/jca-25-sc/,Design
Americas,Luke Butler,Captain X,https://kadist.org/work/captain-x/,"Fantasy,Culture,Time"
Americas,Jennifer Bornstein,Collectors’ Favorites,https://kadist.org/work/collectors-favorites/,"Arts,Economy,Time"
Americas,Walead Beshty,"Black Curl (CMY/Five Magnet: Irvine, California, March 25, 2010, Fujicolor Cyrstal Archive Super Type C, EM No 165-021, 05910)",https://kadist.org/work/black-curl-cmyfive-magnet-irvine-california-march-25-2010-fujicolor-cyrstal-archive-super-type-c-em-no-165-021-05910/,"Arts,Materiality,Land"
Americas,Wallace Berman,Untitled (Shuffle),https://kadist.org/work/untitled-shuffle/,"Mass media,Arts,Design"
Americas,David Berezin,Are You Lonely Mr. Claus?,https://kadist.org/work/are-you-lonely-mr-claus/,"Mind,Arts,Fantasy"
Americas,David Berezin,Eric Goes to Jail,https://kadist.org/work/eric-goes-jail/,"Arts,Fantasy,Mind"
Europe,Arseniy Zhilyaev,"Time Is Working on Kommunism, 2010",https://kadist.org/work/time-is-working-on-kommunism-2010/,"History,Culture,Time"
Europe,Bernard Piffaretti,Untitled,https://kadist.org/work/no-title/,"Time,Materiality,Mind"
Europe,Adrien Missika,Botanical Frottage (Lauren),https://kadist.org/work/botanical-frottage-lauren/,"Arts,Technology,Language"
Europe,Pablo Pijnappel,Felicitas,https://kadist.org/work/felicitas/,"Mass media,Arts,Culture"
Europe,Jonathan Monk,Untitled (Rolled up),https://kadist.org/work/untitled-rolled-up/,"Arts,Materiality,Familial"
Europe,Dora Garcia,What a fucking wonderful audience,https://kadist.org/work/what-a-fucking-wonderful-audience/,"Culture,Geopolitics,Language"
Europe,Lars Laumann,Berlinmuren,https://kadist.org/work/berlinmuren/,"Arts,Mass media,Mind"
Middle East & Africa,Omer Fast,A Tank Translated,https://kadist.org/work/a-tank-translated/,"Emotion,Land,Violence"
Europe,Maaike Schoorel,The Garden,https://kadist.org/work/the-garden/,"Time,History,Immaterial"
Europe,Dominique Petitgand,Le bout de la langue,https://kadist.org/work/le-bout-de-la-langue/,"Culture,Materiality,Mind"
Americas,Miguel Angel Rojas,Medellín-New York,https://kadist.org/work/medellin-new-york/,"Economy,Inequality,Arts"
Americas,Valeska Soares,La Ligne du Temps,https://kadist.org/work/la-ligne-du-temps/,"Body,Mind,Language"
Europe,Jonathan Monk,Something contained removed,https://kadist.org/work/something-contained-removed/,"Technology,Mass media,Emotion"
Americas,Jonathan Monk,Happy Birthday,https://kadist.org/work/happy-birthday/,"Technology,Mass media,Materiality"
Americas,Daria Martin,Soft Materials,https://kadist.org/work/soft-materials/,"Arts,Technology,Power"
Europe,Julius Koller,Anti-Happening,https://kadist.org/work/anti-happening/,"Mind,Materiality,Familial"
Asia,Young-Hae Chang Heavy Industries,PACIFIC LIMN,https://kadist.org/work/pacific-limn/,"Arts,Fantasy,Mind"
Unspecified,Apichatpong Weerasethakul,Haunted Houses,https://kadist.org/work/haunted-houses/,"Mass media,Spirituality,Mind"
Asia,Du Zhenjun,The Tower of Babel: Independence of the country,https://kadist.org/work/the-tower-of-babel-independence-of-the-country/,"Time,Power,Arts"
Asia,Du Zhenjun,The Tower of Babel: The Carnaval,https://kadist.org/work/the-tower-of-babel-the-carnaval/,"Time,Power,Arts"
Asia,Qiu Anxiong,Portrait: Cover and Clean,https://kadist.org/work/portrait-cover-and-clean/,"Arts,Materiality,Fantasy"
Europe,Andrew Grassie,After the Archive Collections Room,https://kadist.org/work/after-the-archive/,"Land,Language,Space"
Americas,Pascal Grandmaison,Solo,https://kadist.org/work/solo/,"Politics,Language,Culture"
Europe,Vidya Gastaldon,Floating Mountain (Mt Hemo),https://kadist.org/work/floating-mountain/,"Identity,Arts,Economy"
Unspecified,Sergio De La Torre,Nuevo Dragon City,https://kadist.org/work/nuevo-dragon-city/,"Arts,Body,Geopolitics"
Unspecified,Miguel Calderon,Tropical Vulture,https://kadist.org/work/tropical-vulture/,"Emotion,Violence,Fantasy"
Americas,Nao Bustamante,Silver & Gold,https://kadist.org/work/silver-gold/,"Mass media,Values,Activism"
Unspecified,Alexandre Arrechea,White Corner,https://kadist.org/work/white-corner/,"Technology,Violence,Mind"
Asia,Tomoko Yoneda,Japanese House Series,https://kadist.org/work/japanese-house-series/,"War,Arts,Mind"
Asia,Lin Yilin,The Result of 1000 Pieces,https://kadist.org/work/the-result-of-1000-pieces/,"Arts,Body,Environmental"
Asia,Lin Yilin,Safely Maneuvering Across Lin He Road,https://kadist.org/work/safely-maneuvering-across-lin-he-road/,"Arts,Body,Politics"
Asia,Haegue Yang,Office Voodoo,https://kadist.org/work/office-voodoo/,"Land,History,Time"
Asia,Sun Xun,21 Ke (21 Grams),https://kadist.org/work/21-ke-21-grams/,"Arts,Economy,Fantasy"
Asia,Kan Xuan,Island,https://kadist.org/work/island/,"Arts,Economy,History"
Americas,Brian Jungen,"Subject, Silver, Prism",https://kadist.org/work/subject-silver-prism/,"Arts,Economy,Technology"
Americas,William E. Jones,"Restaurant, Canton, Ohio",https://kadist.org/work/restaurant-canton-ohio/,"Economy,Arts,Environmental"
Americas,William E. Jones,"Hercules Engines, Abandoned, Canton, Ohio",https://kadist.org/work/hercules-engines-abandoned-canton-ohio/,"Arts,Land,Culture"
Americas,William E. Jones,Killed,https://kadist.org/work/killed/,"Arts,History,Materiality"
Americas,Chris Johanson,"I am Human, Abstract Foil, No Humans IV",https://kadist.org/work/i-am-human-abstract-foil-no-humans-iv/,"Space,Time,Environmental"
Unspecified,Alexandre da Cunha,Glaze (Savana),https://kadist.org/work/glaze-savana/,"Mass media,Mind,Arts"
Unspecified,Abraham Cruzvillegas,Wright Imperial Hotel,https://kadist.org/work/wright-imperial-hotel/,"Politics,Colonization,Arts"
Americas,Fran Herndon,White Angel,https://kadist.org/work/white-angel/,"Land,Culture,Urbanization"
Americas,Karl Haendel,Knight #6,https://kadist.org/work/knight-6/,"Arts,Design,Mass media"
Americas,John Gutmann,From the North Tower of the Golden Gate Bridge San Francisco and Nob Hill San Francisco,https://kadist.org/work/from-the-north-tower-of-the-golden-gate-bridge-san-francisco-and-nob-hill-san-francisco/,"Arts,Land,Culture"
Unspecified,Jonathan Hernandez,Vulnerabilia,https://kadist.org/work/vulnerabilia-choques-and-vulnerabilia-naufragios/,"Time,Values,Technology"
Americas,Mark Grotjahn,Untitled (Butterfly),https://kadist.org/work/untitled-butterfly/,"Arts,Materiality,Land"
Unspecified,Carlos Garaicoa,From the series the Old and the New (XI),https://kadist.org/work/from-the-series-the-old-and-the-new-xi/,"Arts,Urbanization,History"
Americas,Rodney Graham,Basement Camera Shop circa 1937,https://kadist.org/work/basement-camera-shop-circa-1937/,"Arts,Values,History"
Americas,Rodney Graham,Good Hand Bad Hand,https://kadist.org/work/good-hand-bad-hand/,"Identity,Values,Activism"
Unspecified,Tina Modotti,Untitled (Cathedral),https://kadist.org/work/untitled-cathedral/,"Arts,Mass media,Familial"
Americas,Rodney Graham,Ponderosa Pine IV,https://kadist.org/work/ponderosa-pine-iv/,"Arts,Technology,Body"
Americas,Barry McGee,Untitled,https://kadist.org/work/untitled-barry-mcgee/,
Middle East & Africa,Maayan Amir & Ruti Sela,Beyond Guilt,https://kadist.org/work/beyond-guilt/,"War,Land,Power"
Europe,Saâdane Afif,Lyrics: Edition,https://kadist.org/work/lyrics-edition/,"Culture,Language,Arts"
Europe,Jonas Staal,"Art, Property of Politics III, Closes Architecture",https://kadist.org/work/art-property-of-politics-iii-closes-architecture/,"Politics,Mind,Colonization"
Europe,Nicoline van Harskamp,Character Witness,https://kadist.org/work/character-witness/,"Arts,History,Culture"
Europe,Goldin+Senneby,The Decapitation of Money,https://kadist.org/work/the-decapitation-of-money/,"Fantasy,Economy,Spirituality"
Americas,Amie Siegel,Berlin Remake,https://kadist.org/work/berlin-remake/,"Land,Politics,Language"
Europe,Christoph Keller,Message to the Extraterrestials,https://kadist.org/work/message-to-the-extraterrestials/,"Arts,Technology,Fantasy"
Asia,Cao Fei,Diversionist,https://kadist.org/work/diversionist/,"Fantasy,Emotion,Mind"
Asia,Lu Chunsheng,History of Chemistry I,https://kadist.org/work/history-of-chemistry-i/,"Arts,Land,Culture"
Asia,Lu Chunsheng,I Want to be Gentleman,https://kadist.org/work/i-want-to-be-gentleman/,"Economy,Land,Environmental"
Middle East & Africa,Bani Abidi,"Karachi Series 1 (Ken DeSouza, 7:42pm, 25th August 2008, Ramadan, Karachi)",https://kadist.org/work/karachi-series-1-ken-desouza-742pm-25th-august-2008-ramadan-karachi/,"Land,Familial,Time"
Middle East & Africa,Hamra Abbas,"Cityscapes 1 (boats), 2 (woods)",https://kadist.org/work/cityscapes-1-boats-2-woods/,"Mind,History,Time"
Americas,Mario Ybarra Jr.,Ammo Bunker,https://kadist.org/work/ammo-bunker/,"Arts,Land,History"
Americas,Natasha Wheat,Kerosene Triptych,https://kadist.org/work/kerosene-triptych/,"Economy,Arts,History"
Americas,Ian Wallace,Untitled (Breathless),https://kadist.org/work/untitled-breathless/,"Mass media,Arts,Community"
Americas,Jeff Wall,Pipe Opening,https://kadist.org/work/pipe-opening/,"Mind,Immaterial,Fantasy"
Americas,George Pfau,Framing Cannibal (Standing),https://kadist.org/work/framing-cannibal-standing/,"Mass media,Space,Body"
Americas,George Pfau,Decomposing Eternally,https://kadist.org/work/decomposing-eternally/,"Materiality,Body,Space"
Americas,George Pfau,"Zombie, Examined",https://kadist.org/work/zombie-examined/,"Space,Body,Spirituality"
Americas,Asha Schechter,"Picture 066b (Rubiks Cube, Clear Book, Clubmasters, Rubiks Cube, Vintage Pictures Retro Photos Cotton Fabric, Thumb Tack)",https://kadist.org/work/picture-066b-rubiks-cube-clear-book-clubmasters-rubiks-cube-vintage-pictures-retro-photos-cotton-fabric-thumb-tack/,"Values,Technology,Politics"
Americas,Pascal Shirley,Gypsy,https://kadist.org/work/gypsy/,"Emotion,Violence,Community"
Americas,Pascal Shirley,Oakland Girls,https://kadist.org/work/oakland-girls/,"Arts,Land"
Americas,James Weeks,Head-Portrait with Red and Blue Background,https://kadist.org/work/head-portrait-with-red-and-blue-background/,"Land,Urbanization"
Americas,James Weeks,Man with Blue Tie,https://kadist.org/work/man-with-blue-tie/,"Land,Urbanization,Arts"
Europe,John Wood & Paul Harrison,Board,https://kadist.org/work/board/,"Activism,Language,Violence"
Europe,Ulla von Brandenburg,Eight,https://kadist.org/work/eight/,Time
Europe,Anri Sala,Ghost games,https://kadist.org/work/ghost-games/,"Time,Body,Materiality"
Europe,Zbigniew Rogalski,Crash Position I,https://kadist.org/work/crash-position-i/,"Arts,Mass media,Mind"
Americas,Paul McCarthy,Memory Mistake of the Eldridge Cleaver Pants,https://kadist.org/work/memory-mistake-of-the-eldridge-cleaver-pants/,"Culture,Urbanization"
Americas,Alicia McCarthy,Untitled (The way in is the way out),https://kadist.org/work/untitled-the-way-in-is-the-way-out/,"Arts,Culture,Land"
Americas,Sharon Lockhart,"Visalia Livestock Market, Visalia, California",https://kadist.org/work/visalia-livestock-market-visalia-california/,"Culture,Economy,Community"
Americas,Matt Lipps,Untitled (Women),https://kadist.org/work/untitled-women/,"Arts,Mass media,Culture"
Americas,Matt Lipps,Untitled (Men),https://kadist.org/work/untitled-men/,"Culture,Mass media,Arts"
Americas,Tim Lee,"Untitled (Buster Keaton, 1897)",https://kadist.org/work/untitled-buster-keaton-1897/,"Arts,History,Mass media"
Americas,Leonardogillesfleur,Action 26:15,https://kadist.org/work/action-2615/,"Materiality,Physics,Familial"
Americas,Leonardogillesfleur,Action 3:02,https://kadist.org/work/action-302/,"Arts,Land,Time"
Americas,Tony Labat,I Want You,https://kadist.org/work/i-want-you/,"Politics,Language,Technology"
Americas,George Kuchar,Burrito Bay,https://kadist.org/work/burrito-bay/,"Geopolitics,Arts,Materiality"
Americas,Desiree Holman,Reborn,https://kadist.org/work/reborn/,"Mind,Body,Identity"
Americas,Lynn Hershman Leeson,!Women Art Revolution,https://kadist.org/work/women-art-revolution/,"Mind,Identity,Body"
Americas,Kate Gilmore,Higher Horse,https://kadist.org/work/higher-horse/,Economy
Americas,Luis Garciga,Destinos Posibles (Possible Destinations),https://kadist.org/work/destinos-posibles-possible-destinations/,"Emotion,Culture,Violence"
Americas,Ana Teresa Fernandez,Borrando la Frontera,https://kadist.org/work/borrando-la-frontera/,"Geopolitics,Land,Economy"
Unspecified,Felipe Dulzaides,Scene I am Cuba,https://kadist.org/work/scene-i-am-cuba/,"Arts,Land,Violence"
Europe,Hans Peter Feldmann,Teapot with shadow,https://kadist.org/work/teapot-with-shadow/,Immaterial
Europe,Hans Peter Feldmann,Hat with photograph,https://kadist.org/work/hat-with-photograph/,"Technology,Culture,Values"
Europe,Hans Peter Feldmann,Pair of shoes / Shoes with eggs,https://kadist.org/work/pair-of-shoes-shoes-with-eggs/,"Values,Technology,Politics"
Europe,Martin Creed,Work No. 299,https://kadist.org/work/work-no-299/,"Culture,Materiality,Familial"
Americas,"Jennifer Allora, Guillermo Calzadilla",The Nature of Conflict,https://kadist.org/work/the-nature-of-conflict/,"Arts,Economy,Environmental"
Americas,"Jennifer Allora, Guillermo Calzadilla",Land Mark (Foot Prints) #10,https://kadist.org/work/land-mark-foot-prints-10/,"Arts,Inequality,Land"
Asia,Xiaoyun CHEN,Drag,https://kadist.org/work/drag/,"Arts,Fantasy,Violence"
Asia,Sheung-Chuen,New York Public Library Projects (NYPLP),https://kadist.org/work/new-york-public-library-projects-nyplp/,"Arts,Economy,Community"
Unspecified,Ming Wong,Making Chinatown,https://kadist.org/work/making-chinatown/,"Arts,Mass media,Culture"
Americas,Geof Oppenheimer,Anthems,https://kadist.org/work/anthems/,"Time,History,War"
Middle East & Africa,Haig Aivazian,"At every sunset, I think of you. Not because of some sense of beauty, but simply because I become acutely aware of how much time has passed since I last saw you, #3",https://kadist.org/work/every-sunset/,"Values,Arts,Violence"
Europe,Edith DEKYNDT,Dead Sea Drawing,https://kadist.org/work/dead-sea-drawing/,"Environmental,Physics,Mind"
Europe,Laure Prouvost,Stong Sory Vegetables,https://kadist.org/work/stong-sory-vegetables/,"Time,Familial,Arts"
Europe,Loretta Fahrenholz,Ditch Plains,https://kadist.org/work/ditch-plains/,"Technology,Culture,Arts"
Europe,Marc Nagtzaam,Installation #1,https://kadist.org/work/installation-1/,"Arts,Time,Technology"
Americas,Rachel Rose,A Minute Ago,https://kadist.org/work/a-minute-ago/,"Environmental,Familial,Land"
Americas,Marwa Arsanios,Carlton Hotel project,https://kadist.org/work/carlton-hotel-project/,"Arts,Mass media,Language"
Americas,Marwa Arsanios,I heard stories,https://kadist.org/work/i-heard-stories/,"Arts,Violence,Mind"
Middle East & Africa,Setareh Shahbazi,Spectral Days,https://kadist.org/work/spectral-days/,"Geopolitics,Mass media,Arts"
Americas,Patty Chang,Shangri-La,https://kadist.org/work/shangri-la/,"Economy,Fantasy,Mind"
Americas,Matthew Buckingham,"The six grandfathers, Paha Sapa, in the year 502 002",https://kadist.org/work/the-six-grandfathers-paha-sapa-in-the-year-502-002/,"History,Mind,Language"
Europe,Elina Brotherus,Der Wanderer 3,https://kadist.org/work/der-wanderer-3/,"Arts,Technology,Mass media"
Europe,Olaf Breuning,We only move wehen something changes,https://kadist.org/work/we-only-move-when-something-changes/,"Activism,Economy,Power"
Europe,Mohamed Bourouissa,Temps mort,https://kadist.org/work/temps-mort/,"Fantasy,Values,Emotion"
Americas,Barbara Bloom,The Bedroom,https://kadist.org/work/the-bedroom/,"Arts,Mass media,Economy"
Middle East & Africa,ATLAS GROUP / Walid Raad,"Notebook, volume 38 : Already been in a Lake of Fire",https://kadist.org/work/notebook-volume-38-already-been-in-a-lake-of-fire/,"Violence,Land,Activism"
Europe,Carey Young,Report from the legal subcommittee,https://kadist.org/work/report-from-the-legal-subcommittee/,"Space,Economy,Body"
Asia,Leung Chi Wo and Wong Sara,Photojournalist With Two Cameras,https://kadist.org/work/photojournalist-with-two-cameras/,"Arts,Politics,Mass media"
Asia,Jakrawal Nilthamrong,Man and Gravity,https://kadist.org/work/man-and-gravity/,"Physics,Economy,Environmental"
Europe,Adelita Husni-Bey,Postcards from the Desert Island,https://kadist.org/work/postcards-from-the-desert-island/,"Arts,Mass media,Power"
Europe,Slavs and Tatars,Wheat Mollah,https://kadist.org/work/wheat-mollah/,"Mind,Familial,Materiality"
Americas,Daniel Keller,Soft Staycation (Gaze Track Edit),https://kadist.org/work/soft-staycation-gaze-track-edit/,"Economy,Technology,Arts"
Americas,Fernanda Gomes,Untitled,https://kadist.org/work/untitled-14/,"Familial,Materiality,Immaterial"
Europe,Karla Black,Not Today,https://kadist.org/work/not-today/,Time
Europe,Em'kal Eyongakpa,Untitled 1 (Naked Routes),https://kadist.org/work/untitled-15/,"Mass media,Materiality,Spirituality"
Americas,Lucas Blalock,"three, three, three",https://kadist.org/work/three-three-three/,"Arts,Materiality,Land"
Unspecified,Robert Zhao Renhui,Expedition #46,https://kadist.org/work/expedition-46-from-the-series-the-glacier-study-group-2/,"Arts,Environmental,Land"
Asia,Kwan Sheung Chi,TWO MILLION (Hong Kong Dollar),https://kadist.org/work/two-million-hong-kong-dollar/,"Economy,Mind,Body"
Asia,Kiran Subbaiah,Flight Rehearsals,https://kadist.org/work/flight-rehearsals/,"Emotion,Culture,Physics"
Middle East & Africa,Dominique Zinkpè,Cosmos animiste,https://kadist.org/work/cosmos-animiste/,"Spirituality,Body,Identity"
Asia,Hayoun Kwon,Lack of Evidence,https://kadist.org/work/lack-of-evidence/,"Mind,Land,Time"
Unspecified,Daniela Ortiz,General Joan Prim i Prats,https://kadist.org/work/general-joan-prim/,"Inequality,Geopolitics,Power"
Middle East & Africa,Köken Ergun,Ashura,https://kadist.org/work/untitled-21/,"Culture,Land,History"
Europe,Paul Czerlitzki,Ohne Tittle,https://kadist.org/work/ohne-tittle/,"Arts,Land,Materiality"
Europe,Nora Schultz,City Song of Rug,https://kadist.org/work/city-song-rug/,"Economy,Arts,Land"
Middle East & Africa,Hossein Valamanesh,Runner,https://kadist.org/work/runner/,"Mind,Culture,Mass media"
Asia,Lee Kit,Tender,https://kadist.org/work/untitled-25/,"Emotion,Arts,History"
Americas,Uri Aran,Game II,https://kadist.org/work/game-ii/,"Culture,Economy,Arts"
Europe,Marie Voignier,Tourisme international,https://kadist.org/work/untitled-27/,"Economy,Land,Environmental"
Americas,Ed Ruscha,Whose Needs,https://kadist.org/work/whose-needs/,"Economy,Arts,Culture"
Americas,Conrad Ruiz,Blockbuster,https://kadist.org/work/blockbuster/,"Fantasy,Community,Mass media"
Americas,Clare Rojas,Untitled (Bird and Eyes),https://kadist.org/work/untitled-bird-and-eyes/,"Arts,Body,Mind"
Americas,Clare Rojas,Untitled (Four-legged figure with three arms),https://kadist.org/work/untitled-four-legged-figure-with-three-arms/,"Arts,Power,Mind"
Americas,Charles Ray,All My Clothes,https://kadist.org/work/all-my-clothes/,"Mind,Physics,Economy"
Americas,Chadwick Rantanen,Telescopic Pole (Tennis Balls Red) and (Tennis Balls),https://kadist.org/work/telescopic-pole-tennis-balls-red-and-tennis-balls/,"Technology,Culture,Economy"
Americas,Raymond Pettibon,Untitled (Superman),https://kadist.org/work/untitled-superman/,"Arts,Emotion,Fantasy"
Europe,Fabrice Hyber,Valz,https://kadist.org/work/valz/,"Arts,Body,Time"
Europe,Alban Hajdinaj,Wash & Go,https://kadist.org/work/wash-go/,"Land,Technology,Inequality"
Europe,Loris Gréaud,Dream Machines,https://kadist.org/work/dream-machines/,"Fantasy,Mind,Technology"
Europe,Felix Gmelin,Ambiguous Gestures,https://kadist.org/work/ambiguous-gestures/,"Familial,Mass media,Arts"
Middle East & Africa,Omer Fast,De Grote Boodschap,https://kadist.org/work/de-grote-boodschap/,"Geopolitics,Politics,Inequality"
Asia,Jun Nguyen Hatsushiba,Ho! Ho! Ho! Merry Christmas: Battle of Easel Point - Memorial Project Okinawa,https://kadist.org/work/ho-ho-ho-merry-christmas-battle-of-easel-point-memorial-project-okinawa/,"Emotion,War,Violence"
Americas,Philip-Lorca diCorcia,New York City,https://kadist.org/work/new-york-city/,"Arts,Familial,Materiality"
Europe,Julius Koller,UFO-Expedition (U.F.O.),https://kadist.org/work/ufo-expedition-u-f-o/,"Emotion,Mind,Spirituality"
Europe,Kristof Kintera,Bad innovation in the name of protection (Gulf Style),https://kadist.org/work/bad-innovation-in-the-name-of-protection-gulf-style/,"Arts,Economy,Familial"
Europe,Thomas Kilpper,John Heartfield and Silvio Berlusconi,https://kadist.org/work/john-heartfield-and-silvio-berlusconi/,"Land,War"
Europe,Christian Jankowski,Rooftop Routine,https://kadist.org/work/rooftop-routine/,"Arts,Mass media,Culture"
Americas,John Isaacs,A child and dreamer my whole life long (broken tree),https://kadist.org/work/a-child-and-dreamer-my-whole-life-long-broken-tree/,"Body,Violence,Time"
Europe,Fabrice Hyber,Cellman,https://kadist.org/work/cellman/,"Arts,Design,Mass media"
Europe,Deimantas Narkevicius,The Dud Effect,https://kadist.org/work/the-dud-effect/,"Emotion,Violence,War"
Europe,Martin Boyce,"Our love is like the Flowers, the Rain, the Sea and the Hours",https://kadist.org/work/our-love-is-like-the-flowers-the-rain-the-sea-and-the-hours/,"Fantasy,Land,Arts"
Europe,Ceal Floyer,No Position Available,https://kadist.org/work/no-position-available/,"Economy,Fantasy,Culture"
Europe,Katinka Bock,Couler un tas de pierres,https://kadist.org/work/couler-un-tas-de-pierres/,"Land,Urbanization,Fantasy"
Europe,Katinka Bock,First Piano,https://kadist.org/work/first-piano/,Space
Middle East & Africa,Michal Chelbin,Strangely familiar: Angelina with her father,https://kadist.org/work/strangely-familiar-angelina-with-her-father/,"Time,Community,Body"
Americas,Jordan Wolfson,Dreaming of the dream of the dream,https://kadist.org/work/dreaming-of-the-dream-of-the-dream/,"Mass media,Arts,Materiality"
Europe,Matti Braun,Ohne Titel,https://kadist.org/work/ohne-titel/,"Geopolitics,Language,Body"
Europe,Anna Molska,Perspective,https://kadist.org/work/perspective/,"Land,Space,Body"
Europe,Laurent Montaron,What remains is future,https://kadist.org/work/what-remains-is-future/,"Culture,Arts,Environmental"
Europe,Trevor Yeung,We both died at the same moment Siliquaria armata,https://kadist.org/work/we-both-died/,"Physics,Land,Language"
Europe,Ryan Gander,A vehicle with no Lights,https://kadist.org/work/a-vehicle-with-no-lights/,"Values,Technology,Politics"
Europe,Kennedy Browne,Milton Friedman on the wonder of the free market pencil,https://kadist.org/work/milton-friedman-on-the-wonder-of-the-free-market-pencil/,"Language,Emotion,Fantasy"
Europe,Clemens von Wedemeyer,Die Siedlung,https://kadist.org/work/die-siedlung/,"Arts,Politics,Technology"
Europe,Toby Ziegler,The Fifth Quarter,https://kadist.org/work/the-fifth-quarter/,"Mind,Mass media,Fantasy"
Europe,Toby Ziegler,Wagon Wheel,https://kadist.org/work/wagon-wheel/,"Arts,Colonization,Design"
Europe,Bruno Pacheco,En Guard Souvenir,https://kadist.org/work/en-guard-souvenir/,"History,Time,Land"
Middle East & Africa,Taysir Batniji,Fathers #18 and Fathers #27,https://kadist.org/work/fathers-18-and-fathers-27/,"Time,Land,Mind"
Unspecified,Milena Bonilla,Stone Deaf,https://kadist.org/work/stone-deaf/,"Politics,Economy,History"
Unspecified,Carlos Amorales,From Useless Wonder 04,https://kadist.org/work/from-useless-wonder-04/,"Arts,Mass media,Culture"
Unspecified,Pablo Accinelli,Onde quer voce esteja (Wherever you may be),https://kadist.org/work/onde-quer-voce-esteja-wherever-you-may-be/,"Arts,Language,Materiality"
Unspecified,Wong Hoy Cheong,Re: Looking,https://kadist.org/work/re-looking/,"Arts,Economy,Technology"
Asia,Zhou Tao,One Two Three Four,https://kadist.org/work/one-two-three-four/,"Economy,Technology,Mass media"
Asia,Koki Tanaka,Process of Blowing Flour,https://kadist.org/work/process-of-blowing-flour/,"Time,Culture,Identity"
Asia,Koki Tanaka,Walking Through,https://kadist.org/work/walking-through/,"Land,Time,Language"
Unspecified,Eko Nugroho,Its Always Fun to Live in This Country,https://kadist.org/work/its-always-fun-to-live-in-this-country/,"Fantasy,Time,Spirituality"
Asia,Minouk Lim,New Town Ghost,https://kadist.org/work/new-town-ghost/,"Politics,Economy,Activism"
Unspecified,Jompet Kuswidananto,Third Realm Venice Series #2,https://kadist.org/work/third-realm-venice-series-2/,"Land,Urbanization,Politics"
Asia,Jianwei Wang,"Dilemma, three way of fork in the road",https://kadist.org/work/dilemma-three-way-of-fork-in-the-road/,"Arts,Mass media,Language"
Asia,Gimhongsok,Bunny’s Sofa,https://kadist.org/work/bunnys-sofa/,"Economy,Values,Politics"
Europe,Melvin Moti,The Prisoner’s Cinema,https://kadist.org/work/the-prisoners-cinema/,"Mind,Violence,Inequality"
Europe,David Maljkovic,These Days,https://kadist.org/work/these-days/,"Economy,Emotion,Land"
